ID,Segment ID,Roadway Name,From,To,Direction,Date,12:00-1:00 AM,1:00-2:00AM,2:00-3:00AM,3:00-4:00AM,4:00-5:00AM,5:00-6:00AM,6:00-7:00AM,7:00-8:00AM,8:00-9:00AM,9:00-10:00AM,10:00-11:00AM,11:00-12:00PM,12:00-1:00PM,1:00-2:00PM,2:00-3:00PM,3:00-4:00PM,4:00-5:00PM,5:00-6:00PM,6:00-7:00PM,7:00-8:00PM,8:00-9:00PM,9:00-10:00PM,10:00-11:00PM,11:00-12:00AM
264,106265,Riverside Drive,163 Street,West 165 Street,NB,09/20/2014,196,127,111,64,76,70,156,263,433,430,482,393,469,448,515,612,626,550,482,487,448,370,339,291
264,106265,Riverside Drive,West 165 Street,163 Street,SB,09/20/2014,176,114,103,73,44,64,131,136,183,259,257,263,301,319,367,417,442,615,542,422,334,362,271,228
266,144548,Riverside Drive,West 116 Street,119 Street,NB,09/20/2014,97,47,41,25,22,27,202,253,359,389,372,281,294,292,288,355,308,295,247,235,198,168,170,171
266,144549,Riverside Drive,West 116 Street,119 Street,SB,09/20/2014,66,31,15,24,15,22,53,94,191,280,301,332,326,366,375,375,378,458,324,224,151,116,102,67
267,158958,Riverside Drive,West 146 Street,West 147 Street,NB,09/20/2014,173,93,93,52,59,50,111,450,511,581,490,372,405,429,471,569,531,460,406,380,339,296,276,238
267,146748,Riverside Drive,West 147 Street,West 146 Street,SB,09/20/2014,102,73,81,54,32,35,83,117,185,263,274,287,317,377,379,391,344,505,409,294,211,227,180,159
268,69696,River Avenue,East 150 Street,East 151 Street,NB,09/20/2014,78,67,38,51,40,34,48,77,137,198,286,295,372,422,461,473,454,350,339,333,322,207,138,123
268,69696,River Avenue,East 151 Street,East 150 Street,SB,09/20/2014,49,30,13,12,14,15,38,51,87,126,179,183,246,301,271,268,313,267,360,564,461,161,113,73
276,113134,Sedgwick Avenue,West Fordham Road,West 183 Street,SB,09/20/2014,189,127,90,73,75,63,82,143,222,226,231,274,340,335,484,618,533,479,386,431,410,350,300,251
276,113134,Sedgwick Avenue,West 183 Street,West Fordham Road,NB,09/20/2014,117,78,55,52,56,57,97,128,184,191,190,225,243,254,291,285,386,309,312,307,349,260,250,213
277,71493,Sedgwick Avenue,West 167 Street,Cross Bronx Expressway,SB,09/20/2014,84,70,65,48,79,50,84,113,138,130,151,149,191,166,183,266,221,228,217,205,168,190,172,126
277,71493,Sedgwick Avenue,West 167 Street,Cross Bronx Expressway,NB,09/20/2014,143,127,107,68,114,93,127,179,216,239,236,259,370,285,265,278,289,328,309,365,363,324,294,228
284,237320,Shore Road,Orchard Beach Road,Roosevelt Avenue,NB,09/20/2014,62,48,25,13,10,25,45,96,166,259,261,306,351,347,323,351,344,379,318,250,167,159,116,88
284,237320,Shore Road,Orchard Beach Road,Roosevelt Avenue,SB,09/20/2014,69,60,20,9,18,37,61,117,163,208,256,296,276,277,271,333,400,400,346,223,135,150,121,127
286,134461,Southern Boulevard,East Fordham Road,East Fordham Road,SB,09/20/2014,253,201,173,83,129,121,218,387,500,591,575,652,705,729,750,745,729,844,730,621,609,532,517,451
286,146666,Southern Boulevard,East Fordham Road,East Fordham Road,NB,09/20/2014,237,160,114,72,111,86,147,257,282,370,352,380,441,420,507,514,503,514,436,401,382,338,332,250
288,9001819,St. Anns Avenue,East 156 Street,Rae Street,SB,09/20/2014,37,58,34,19,25,39,54,67,89,105,127,131,150,158,160,135,143,150,163,137,127,99,104,73
288,9001819,St. Anns Avenue,Rae Street,East 156 Street,NB,09/20/2014,107,72,61,48,66,41,71,93,99,142,169,213,229,248,217,285,293,299,267,255,247,221,191,156
290,145927,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,WB,09/20/2014,308,226,180,205,222,201,333,390,633,786,882,989,1035,1034,1066,1123,1118,989,1056,1110,957,772,680,582
290,145928,Southern Boulevard,Mosholu Parkway,Bronx River Parkway,EB,09/20/2014,405,260,217,169,196,184,379,579,723,757,747,916,965,1061,1110,1210,1100,1029,1009,942,885,715,661,671
291,70953,St. Nicholas Avenue,West 175 Street,West 176 Street,NB,09/20/2014,226,224,220,178,143,171,173,209,254,275,367,288,439,431,474,528,523,514,493,501,450,418,374,358
291,70953,St. Nicholas Avenue,West 175 Street,West 176 Street,SB,09/20/2014,204,196,160,136,104,115,137,143,199,226,265,264,234,352,340,426,408,401,388,375,344,317,285,256
293,38613,St. Nicholas Avenue,123 Street,122 Street,NB,09/20/2014,127,81,76,61,53,54,46,74,129,184,213,264,287,252,321,336,335,313,324,246,201,217,176,153
293,38613,St. Nicholas Avenue,123 Street,122 Street,SB,09/20/2014,99,96,64,51,54,49,49,96,139,160,170,231,217,224,248,286,272,264,240,210,216,177,181,134
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,WB,09/20/2014,762,613,477,408,494,528,609,706,917,1046,1129,1208,1243,1294,1360,1302,1243,1361,1308,1257,1273,1189,1152,1192
308,72881,University Heights Bridge Approach,Harlem River Shoreline,9 Avenue,EB,09/20/2014,789,633,562,563,662,380,376,399,498,679,741,859,1020,1310,1409,1324,1252,1387,1319,1432,1472,1223,891,853
322,133951,Washington Bridge,Harlem River Shoreline,Harlem River Shoreline,EB,09/20/2014,972,821,632,568,625,488,524,780,935,1117,1316,1611,1808,1703,2155,2636,2456,2033,1862,1912,2129,1870,1496,1537
322,137516,Washington Bridge,Harlem River Shoreline,Harlem River Shoreline,WB,09/20/2014,804,621,482,420,601,557,616,730,929,1066,1071,1256,1469,1469,1464,1453,1448,1470,1505,1747,1736,1384,1228,1160
323,78177,Webster Avenue,East Mt Eden Avenue,East 173 Street,NB,09/20/2014,403,275,201,196,257,211,277,338,437,504,596,626,613,674,684,678,693,697,680,726,673,624,531,467
323,78177,Webster Avenue,East Mt Eden Avenue,East 173 Street,SB,09/20/2014,428,328,270,242,299,247,284,365,474,563,569,597,746,753,770,796,804,769,831,811,790,716,646,665
326,70947,Wadsworth Avenue,West 175 Street,West 176 Street,NB,09/20/2014,51,58,42,33,30,21,33,57,96,81,113,126,142,144,185,223,203,242,214,239,186,115,131,100
326,70947,Wadsworth Avenue,West 176 Street,West 175 Street,SB,09/20/2014,31,26,23,9,16,14,21,23,53,41,13,66,72,72,90,116,94,96,141,168,129,110,94,80
329,70896,West 167 Street,Audubon Avenue,St. Nicholas Avenue,WB,09/20/2014,12,17,17,9,15,16,12,24,21,24,27,37,32,32,27,45,49,57,47,59,37,39,30,34
330,71091,West 178 Street,Wadsworth Avenue,St. Nicholas Avenue,EB,09/20/2014,272,246,180,157,170,146,191,266,288,409,498,511,605,654,701,809,705,687,728,609,638,668,471,500
331,71120,West 179 Street,St. Nicholas Avenue,Wadsworth Avenue,WB,09/20/2014,219,189,132,116,130,112,168,176,251,281,336,425,402,404,439,377,454,518,462,493,513,405,352,329
332,71122,West 180 Street,Wadsworth Avenue,St. Nicholas Avenue,EB,09/20/2014,124,76,73,43,66,54,56,81,134,147,170,205,220,248,298,287,309,308,309,229,231,251,198,165
333,71124,West 181 Street,St. Nicholas Avenue,Wadsworth Avenue,WB,09/20/2014,172,137,127,95,114,108,117,183,212,272,208,250,245,232,240,232,264,263,293,289,282,279,262,249
333,71124,West 181 Street,Wadsworth Avenue,St. Nicholas Avenue,EB,09/20/2014,329,266,202,164,180,137,162,224,276,335,369,259,269,403,421,443,416,412,369,404,398,408,363,389
334,166478,West 116 Street,Lenox Avenue,Adam C Powell Boulevard,EB,09/20/2014,258,215,181,142,120,103,135,175,253,317,340,383,510,496,513,550,481,458,479,430,469,474,375,332
334,166478,West 116 Street,Lenox Avenue,Adam C Powell Boulevard,WB,09/20/2014,204,192,159,119,128,127,130,198,264,293,328,327,431,325,291,456,480,473,456,408,400,422,338,248
335,38916,West 145 Street,St. Nicholas Avenue,Edgecomb Avenue,EB,09/20/2014,155,112,81,50,72,59,101,108,166,175,197,388,230,316,275,346,336,337,358,286,239,291,245,194
335,38916,West 145 Street,Edgecomb Avenue,St. Nicholas Avenue,WB,09/20/2014,309,288,223,179,179,147,233,300,456,523,509,511,547,642,694,759,711,670,689,688,653,515,472,385
336,273910,West Farms Road,Cross Bronx Expressway,174 Street,SB,09/20/2014,45,25,19,8,16,18,38,58,75,99,112,128,124,132,143,147,125,128,113,109,109,82,71,59
